Timestamp,Resistance (Ohms),Force (g)
1686273853.067682,inf,0.0
1686273853.069045,inf,0.0
1686273853.069937,inf,0.0
1686273853.07071,inf,0.0
1686273853.0711849,inf,0.0
1686273853.071777,inf,0.0
1686273853.072319,inf,0.0
1686273853.072893,inf,0.0
1686273853.073329,inf,0.0
1686273853.073646,inf,0.0
1686273853.073923,inf,0.0
1686273853.074194,inf,0.0
1686273853.074456,inf,0.0
1686273853.074721,inf,0.0
1686273853.074976,inf,0.0
1686273853.075228,inf,0.0
1686273853.0754838,inf,0.0
1686273853.075729,inf,0.0
1686273853.0759838,inf,0.0
1686273853.0763662,inf,0.0
1686273853.0766988,inf,0.0
1686273853.077059,inf,0.0
1686273853.077387,inf,0.0
1686273853.077697,inf,0.0
1686273853.0779579,inf,0.0
1686273853.07826,inf,0.0
1686273853.078548,inf,0.0
1686273853.0788212,inf,0.0
1686273853.0791051,inf,0.0
1686273853.079361,inf,0.0
1686273853.079614,inf,0.0
1686273853.079871,inf,0.0
1686273853.080414,inf,0.0
1686273853.080778,inf,0.0
1686273853.081053,inf,0.0
1686273853.08131,inf,0.0
1686273853.081525,inf,0.0
1686273853.081745,inf,0.0
1686273853.08199,inf,0.0
1686273853.08221,inf,0.0
1686273853.082429,inf,0.0
1686273853.082669,inf,0.0
1686273853.0828822,inf,0.0
1686273853.083101,inf,0.0
1686273853.083317,inf,0.0
1686273853.08353,inf,0.0
1686273853.0838459,inf,0.0
1686273853.0840802,inf,0.0
1686273853.08429,inf,0.0
1686273853.084503,inf,0.0
1686273853.084844,inf,0.0
1686273853.090243,inf,0.0
1686273853.1029382,inf,0.0
1686273853.115257,inf,0.0
1686273853.123143,inf,0.0
1686273853.1353269,inf,0.0
1686273853.143612,inf,0.0
1686273853.156008,inf,0.0
1686273853.164048,inf,0.0
1686273853.176325,inf,0.0
1686273853.1845398,inf,0.0
1686273853.1968372,inf,0.0
1686273853.205167,inf,0.0
1686273853.2173812,inf,0.0
1686273853.225569,inf,0.0
1686273853.237792,inf,0.0
1686273853.245973,inf,0.0
1686273853.2583559,inf,0.0
1686273853.2705972,inf,0.0
1686273853.278615,inf,0.0
1686273853.29104,inf,0.0
1686273853.299275,inf,0.0
1686273853.311502,inf,0.0
1686273853.320095,inf,0.0
1686273853.332057,inf,0.0
1686273853.340203,inf,0.0
1686273853.35244,inf,0.0
1686273853.360728,inf,0.0
1686273853.372882,inf,0.0
1686273853.3811042,inf,0.0
1686273853.393624,inf,0.0
1686273853.401715,inf,0.0
1686273853.41398,inf,0.0
1686273853.426162,inf,0.0
1686273853.4343412,inf,0.0
1686273853.446729,inf,0.0
1686273853.4548218,inf,0.0
1686273853.467094,inf,0.0
1686273853.4753458,inf,0.0
1686273853.4875882,inf,0.0
1686273853.495811,inf,0.0
1686273853.5080352,inf,0.0
1686273853.516514,inf,0.0
1686273853.528609,inf,0.0
1686273853.536802,inf,0.0
1686273853.549029,inf,0.0
1686273853.561312,inf,0.0
1686273853.569538,inf,0.0
1686273853.581803,inf,0.0
1686273853.5900118,inf,0.0
1686273853.602252,inf,0.0
1686273853.610484,inf,0.0
1686273853.622771,inf,0.0
1686273853.631042,inf,0.0
1686273853.643272,inf,0.0
1686273853.6517591,inf,0.0
