27.26378389553365, 92358.13087548416
27.477385782389817, 87077.68571687408
27.68494379227887, 81491.46975261904
28.172222460866465, 75677.92209069394
29.304679506717, 71618.96044840125
30.47076648477785, 67624.71051134838
31.559865343317814, 62826.822810811405
32.815690304575675, 60152.40511876136
34.18812376285223, 58081.77550069861
35.24467106647077, 54359.517684985454
36.74735736041712, 52142.50168704659
38.35898932860804, 50278.93063659305
40.04130277670566, 49464.84492977596
41.797397588368554, 47505.89779636651
43.46059274576507, 44318.2039880478
45.189969490800834, 41812.958764569914
47.17186981518705, 39665.751631137595
49.24069051017899, 37488.097895147795
51.40024364984179, 35734.70010281507
53.654508494696124, 34099.7940063649
56.00763882402879, 32461.411126925843
58.46397058977701, 31150.829458287542
61.02802990608995, 30013.39511107019
62.80700225259444, 27690.646867037925
64.70665575928678, 25551.563979654413
66.31335173333191, 23818.708527177147
68.07368778670453, 22466.35325554673
70.50680595923694, 21172.156384851492
73.59902892766567, 20355.456605003135
76.82686778106304, 19622.701516432768
80.19627023679743, 19130.13168399632
83.38742700719462, 18476.063408649716
86.70556576195565, 17165.21007245949
90.5082191128213, 16582.760433881445
94.47764575418769, 15960.168040604467
98.62115987639986, 15307.60478612793
102.94639644886907, 15011.470200802494
107.25186976313094, 14586.560317628204
111.51961849161638, 13412.75914637785
116.18364518895477, 12960.411932942185
121.27912116919939, 12743.742463788009
126.59806987164188, 12517.289302069124
132.1502921584118, 12380.702744670085
137.94601872888015, 12196.55034762898
143.99592897106805, 11744.920584408672
150.31117063982265, 11325.157564169516
156.90338039802083, 11052.69770573758
162.51148653404184, 10435.765198793413
168.32003994119935, 9885.640733693284
175.702066207627, 9783.004843220437
183.05036185868784, 9443.463679836483
190.70598143678524, 8884.506359064135
199.0697898378707, 8530.371816725235
207.80041049331254, 8232.102850723095
216.9139307192583, 8001.870833569518
226.42714337464415, 7826.098878222363
236.35757780424478, 7576.747063250707
246.72353213879532, 7337.303225063431
257.5441070117023, 7147.381620385933
268.8392407544714, 6912.251831913081
280.6297461357041, 6622.537959282045
292.9373487113596, 6449.391496191764
305.78472685694715, 6277.411320985146
319.195553555414, 6014.30557945183
333.1945400177282, 5866.473196416994
347.8074812165329, 5693.253522859642
363.0613034167741, 5523.670156801559
378.98411379088293, 5369.186454963488
393.2965061697638, 5126.9684868558925
408.1494082115912, 4791.982928138096
426.0496514214757, 4609.602287213545
444.73494711588296, 4431.790395749842
464.2397254082047, 4312.457601567543
484.59992641623563, 4180.6459890447095
505.8530664865644, 4069.164428327346
528.0383073233733, 3975.5219521108565
551.1965281490275, 3844.7378852572165
575.3704010294128, 3676.6992432302336
600.6044695028281, 3563.366081373883
626.9452306573091, 3452.6023234787144
654.4412208076245, 3380.3777137714465
683.1431049298162, 3312.322076910848
713.1037700180771, 3224.858208627971
744.3784225359894, 3143.907689856383
777.024690141691, 3055.9801915845815
811.1027278744098, 2964.952555907565
846.6753289980302, 2872.021228662992
883.8080407059368, 2780.5141167356087
922.569284900333, 2673.257905997054
963.0304842685896, 2610.3415587485824
1005.266193888935, 2533.2658613848293
1049.354238607986, 2427.0888468673083
1095.3758564432576, 2327.852485897547
1143.4158482748885, 2246.4578915127126
1193.5627341024094, 2171.3929576556384
1245.9089161544775, 2097.152002581518
1300.5508491521286, 2028.1612962008783
1357.589218039279, 1973.5499240655556
1417.1291235079693, 1916.3021574238055
1479.2802756602036, 1864.7027651866983
1544.1571961632349, 1810.1279194579847
1611.879429270788, 1771.313773461216
1682.571762099062, 1726.3881329847677
1756.3644545633906, 1667.3621039237767
1833.3934793992714, 1606.4804208600538
1913.8007727099844, 1543.6852475060923
1978.3410749628447, 1507.4883737569883
