Timestamp,Resistance (Ohms),Force (g)
1686272436.798253,inf,0.0
1686272436.800021,inf,0.0
1686272436.800724,inf,0.0
1686272436.8012302,inf,0.0
1686272436.801575,inf,0.0
1686272436.801915,inf,0.0
1686272436.8023481,inf,0.0
1686272436.802691,inf,0.0
1686272436.8031511,inf,0.0
1686272436.803492,inf,0.0
1686272436.804034,inf,0.0
1686272436.804404,inf,0.0
1686272436.804825,inf,0.0
1686272436.80512,inf,0.0
1686272436.80537,inf,0.0
1686272436.805666,inf,0.0
1686272436.805932,inf,0.0
1686272436.8062131,inf,0.0
1686272436.806454,inf,0.0
1686272436.8067148,inf,0.0
1686272436.807055,inf,0.0
1686272436.807364,inf,0.0
1686272436.807622,inf,0.0
1686272436.8078752,inf,0.0
1686272436.808105,inf,0.0
1686272436.8083289,inf,0.0
1686272436.819139,inf,0.0
1686272436.839642,inf,0.0
1686272436.8601248,inf,0.0
1686272436.880546,inf,0.0
1686272436.90105,inf,0.0
1686272436.921526,inf,0.0
1686272436.942036,inf,0.0
1686272436.9624908,inf,0.0
1686272436.982925,inf,0.0
1686272437.003411,inf,0.0
1686272437.023823,inf,0.0
1686272437.044555,inf,0.0
1686272437.064854,inf,0.0
1686272437.085357,inf,0.0
1686272437.105865,inf,0.0
1686272437.126486,inf,0.0
1686272437.1469572,inf,0.0
1686272437.167295,inf,0.0
1686272437.187861,inf,0.0
1686272437.208174,inf,0.0
1686272437.2285922,inf,0.0
1686272437.249214,inf,0.0
1686272437.2696772,inf,0.0
1686272437.2901042,inf,0.0
1686272437.310702,inf,0.0
1686272437.331118,inf,0.0
1686272437.3515992,inf,0.0
1686272437.372022,inf,0.0
1686272437.3925881,inf,0.0
1686272437.4130728,inf,0.0
1686272437.433553,inf,0.0
1686272437.453948,inf,0.0
1686272437.474443,inf,0.0
1686272437.494962,inf,0.0
1686272437.516007,inf,0.0
1686272437.535848,inf,0.0
1686272437.5563252,inf,0.0
1686272437.576853,inf,0.0
1686272437.597398,inf,0.0
1686272437.617812,inf,0.0
1686272437.6383412,inf,0.0
1686272437.658835,inf,0.0
1686272437.679206,inf,0.0
1686272437.6956182,inf,0.0
1686272437.7161448,inf,0.0
1686272437.736704,inf,0.0
1686272437.757063,inf,0.0
1686272437.777523,inf,0.0
1686272437.7980201,inf,0.0
1686272437.818536,inf,0.0
1686272437.838973,inf,0.0
1686272437.8594759,inf,0.0
1686272437.8799949,inf,0.0
1686272437.900428,inf,0.0
1686272437.920969,inf,0.0
1686272437.94141,inf,0.0
1686272437.961848,inf,0.0
1686272437.982356,inf,0.0
1686272438.002808,inf,0.0
1686272438.023346,inf,0.0
1686272438.043904,inf,0.0
1686272438.064219,inf,0.0
1686272438.0847611,inf,0.0
1686272438.105665,inf,0.0
1686272438.125708,inf,0.0
1686272438.146145,inf,0.0
1686272438.166625,inf,0.0
1686272438.187152,inf,0.0
1686272438.2075672,inf,0.0
1686272438.22811,inf,0.0
1686272438.248561,inf,0.0
1686272438.2690911,inf,0.0
1686272438.2894778,inf,0.0
1686272438.309911,inf,0.0
1686272438.3303978,inf,0.0
1686272438.3509881,inf,0.0
1686272438.371407,inf,0.0
1686272438.39182,inf,0.0
1686272438.4124951,inf,0.0
1686272438.432825,inf,0.0
1686272438.4533749,inf,0.0
1686272438.473776,inf,0.0
1686272438.494289,inf,0.0
1686272438.514816,inf,0.0
1686272438.535202,inf,0.0
1686272438.555826,inf,0.0
1686272438.57621,inf,0.0
1686272438.596946,inf,0.0
1686272438.6171908,inf,0.0
1686272438.637683,inf,0.0
1686272438.658113,inf,0.0
1686272438.678624,inf,0.0
1686272438.699051,inf,0.0
1686272438.715502,inf,0.0
1686272438.736105,inf,0.0
1686272438.7563908,inf,0.0
1686272438.777104,inf,0.0
1686272438.7974982,inf,0.0
1686272438.8179,inf,0.0
1686272438.8383071,inf,0.0
1686272438.8590121,inf,0.0
1686272438.879354,inf,0.0
1686272438.899982,inf,0.0
1686272438.9205692,inf,0.0
1686272438.9407349,inf,0.0
1686272438.961229,inf,0.0
1686272438.981794,inf,0.0
1686272439.002296,inf,0.0
1686272439.0227358,inf,0.0
1686272439.043326,inf,0.0
1686272439.063607,inf,0.0
1686272439.084073,inf,0.0
1686272439.104512,inf,0.0
1686272439.125062,inf,0.0
1686272439.145771,inf,0.0
1686272439.166052,inf,0.0
1686272439.186481,inf,0.0
1686272439.207285,inf,0.0
1686272439.227426,inf,0.0
1686272439.248014,inf,0.0
1686272439.2685702,inf,0.0
1686272439.289073,inf,0.0
1686272439.3094249,inf,0.0
1686272439.3298,inf,0.0
1686272439.350591,inf,0.0
1686272439.3707168,inf,0.0
1686272439.391333,inf,0.0
1686272439.4119291,inf,0.0
1686272439.432225,inf,0.0
1686272439.452716,inf,0.0
1686272439.473429,inf,0.0
1686272439.49361,inf,0.0
1686272439.514291,inf,0.0
1686272439.5346339,inf,0.0
1686272439.5553,inf,0.0
1686272439.575692,inf,0.0
1686272439.596029,inf,0.0
1686272439.616558,inf,0.0
1686272439.6372879,inf,0.0
1686272439.6574469,inf,0.0
1686272439.677959,inf,0.0
1686272439.698585,inf,0.0
1686272439.719004,inf,0.0
1686272439.735618,inf,0.0
1686272439.7559,inf,0.0
1686272439.7763991,inf,0.0
1686272439.796997,inf,0.0
1686272439.817423,inf,0.0
1686272439.837707,inf,0.0
1686272439.8581939,inf,0.0
1686272439.878667,inf,0.0
1686272439.8992052,inf,0.0
1686272439.91994,inf,0.0
1686272439.9402392,inf,0.0
1686272439.960595,inf,0.0
1686272439.981034,inf,0.0
1686272440.0015109,inf,0.0
1686272440.0221581,inf,0.0
1686272440.042646,inf,0.0
1686272440.063002,inf,0.0
1686272440.083452,inf,0.0
1686272440.103945,inf,0.0
1686272440.1243572,inf,0.0
1686272440.144994,inf,0.0
1686272440.16544,inf,0.0
1686272440.1860511,inf,0.0
1686272440.206458,inf,0.0
1686272440.226879,inf,0.0
1686272440.247595,inf,0.0
1686272440.267746,inf,0.0
1686272440.288349,inf,0.0
1686272440.308696,inf,0.0
1686272440.329367,inf,0.0
1686272440.349652,inf,0.0
1686272440.370121,inf,0.0
1686272440.39064,inf,0.0
1686272440.411177,inf,0.0
1686272440.431775,inf,0.0
1686272440.4523368,inf,0.0
1686272440.4726741,inf,0.0
1686272440.493073,inf,0.0
1686272440.513684,inf,0.0
1686272440.533982,inf,0.0
1686272440.554441,inf,0.0
1686272440.5749528,inf,0.0
1686272440.5954251,inf,0.0
1686272440.615913,inf,0.0
1686272440.636429,inf,0.0
1686272440.656808,inf,0.0
1686272440.6774158,inf,0.0
1686272440.697819,inf,0.0
1686272440.71839,inf,0.0
1686272440.738744,inf,0.0
1686272440.759205,inf,0.0
