Timestamp,Resistance (Ohms),Force (g)
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274083,inf,0
1686274084,6393.75,306.3636713
1686274084,4548.466258,453.8716171
1686274084,4347.619048,478.1574931
1686274084,18170.37037,91.76598026
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274084,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274085,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274086,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
1686274087,inf,0
